filename,words
cropped_img_288_8.jpg,27JUL'17
cropped_img_288_9.jpg,21:05PM
cropped_img_288_10.jpg,GST4
cropped_img_288_11.jpg,1
cropped_img_288_12.jpg,1
cropped_img_288_13.jpg,1
cropped_img_288_14.jpg,1
cropped_img_288_15.jpg,1
cropped_img_288_16.jpg,2
cropped_img_288_17.jpg,FrittoMistoSiciliaCrispy
cropped_img_288_18.jpg,Volailletandoori
cropped_img_288_19.jpg,Ravioliboeufconfit
cropped_img_288_20.jpg,Marmitedupêcheur
cropped_img_288_21.jpg,MoelleuxZ.n
cropped_img_288_22.jpg,V.PrestigeRoselineBlc@
cropped_img_288_23.jpg,9.00
cropped_img_288_24.jpg,39.00
cropped_img_288_25.jpg,42.00
cropped_img_288_26.jpg,32.00
cropped_img_288_27.jpg,43.00
cropped_img_288_28.jpg,17.00
cropped_img_288_29.jpg,2
cropped_img_288_30.jpg,Limonade@9.00
cropped_img_288_31.jpg,18.00
cropped_img_288_32.jpg,18.00
cropped_img_288_33.jpg,17.36deTVA10%
cropped_img_288_34.jpg,191.00
cropped_img_288_35.jpg,NetTotal:
cropped_img_288_36.jpg,173.64€
cropped_img_288_37.jpg,3.00deTVA20%
cropped_img_288_38.jpg,18.00
cropped_img_288_39.jpg,NetTotal:
cropped_img_288_40.jpg,15.00€
cropped_img_288_41.jpg,Subtotal
cropped_img_288_42.jpg,209.00€
cropped_img_288_43.jpg,209.00€
cropped_img_288_44.jpg,HYATT
cropped_img_289_0.jpg,9913
cropped_img_289_1.jpg,WED
cropped_img_289_2.jpg,7/29/98
cropped_img_289_3.jpg,4:24PM
cropped_img_289_4.jpg,00042127-00049399
cropped_img_289_5.jpg,10ITEMS
cropped_img_289_6.jpg,$5.00
cropped_img_289_7.jpg,20.05
cropped_img_289_8.jpg,15.05
cropped_img_289_9.jpg,.10
cropped_img_289_10.jpg,$15.05
cropped_img_289_11.jpg,CHANGE
cropped_img_289_12.jpg,CASH
cropped_img_289_13.jpg,TOTAL
cropped_img_289_14.jpg,SLSTAX
cropped_img_289_15.jpg,CUST#104893
cropped_img_289_16.jpg,SUBTL
cropped_img_289_17.jpg,BANANAS
cropped_img_289_18.jpg,1.83
cropped_img_289_19.jpg,DANNON
cropped_img_289_20.jpg,DANNON
cropped_img_289_21.jpg,DANNON
cropped_img_289_22.jpg,PGRAPENUTS
cropped_img_289_23.jpg,PGRAPENUTS
cropped_img_289_24.jpg,LB
cropped_img_289_25.jpg,FAT
cropped_img_289_26.jpg,FAT
cropped_img_289_27.jpg,FAT
cropped_img_289_28.jpg,1QTY
cropped_img_289_29.jpg,VINTAGESELT
cropped_img_289_30.jpg,1QTY
cropped_img_289_31.jpg,VINTAGESELT
cropped_img_289_32.jpg,1QTY
cropped_img_289_33.jpg,VINTAGESELT
cropped_img_289_34.jpg,1QTY
cropped_img_289_35.jpg,VINTAGESELT
cropped_img_289_36.jpg,CAROLS
cropped_img_289_37.jpg,#15
cropped_img_289_38.jpg,$1.00
cropped_img_289_39.jpg,$1.00
cropped_img_289_40.jpg,$1.00
cropped_img_289_41.jpg,$1.00
cropped_img_289_42.jpg,a
cropped_img_289_43.jpg,3LB
cropped_img_289_44.jpg,$.99
cropped_img_289_45.jpg,.60
cropped_img_289_46.jpg,2.19
cropped_img_289_47.jpg,2.19
cropped_img_289_48.jpg,2.19
cropped_img_289_49.jpg,2.89
cropped_img_289_50.jpg,2.89
cropped_img_289_51.jpg,.50
cropped_img_289_52.jpg,.50
cropped_img_289_53.jpg,.50
cropped_img_289_54.jpg,.50
cropped_img_289_55.jpg,F
cropped_img_289_56.jpg,F
cropped_img_289_57.jpg,F
cropped_img_289_58.jpg,F
cropped_img_289_59.jpg,F
cropped_img_289_60.jpg,F
cropped_img_289_61.jpg,TF
cropped_img_289_62.jpg,TF
cropped_img_289_63.jpg,TF
cropped_img_289_64.jpg,TF
cropped_img_289_65.jpg,THANKYOU
cropped_img_289_66.jpg,WESTMINSTERCO-OP
cropped_img_289_67.jpg,2/
cropped_img_289_68.jpg,2/
cropped_img_289_69.jpg,2/
cropped_img_289_70.jpg,2/
cropped_img_290_0.jpg,367.00
cropped_img_290_1.jpg,Subtotal
cropped_img_290_2.jpg,M&MNUITSSTGEORGE
cropped_img_290_3.jpg,138.00
cropped_img_290_4.jpg,1
cropped_img_290_5.jpg,1
cropped_img_290_6.jpg,CREMEBRULEE
cropped_img_290_7.jpg,15.00
cropped_img_290_8.jpg,1
cropped_img_290_9.jpg,MILLEFEUILLECAR
cropped_img_290_10.jpg,15.00
cropped_img_290_11.jpg,2
cropped_img_290_12.jpg,BREAD
cropped_img_290_13.jpg,0.00
cropped_img_290_14.jpg,1
cropped_img_290_15.jpg,DUCK
cropped_img_290_16.jpg,40.00
cropped_img_290_17.jpg,1
cropped_img_290_18.jpg,VEAL
cropped_img_290_19.jpg,50.00
cropped_img_290_20.jpg,1
cropped_img_290_21.jpg,PATANEGRA60g
cropped_img_290_22.jpg,45.00
cropped_img_290_23.jpg,2
cropped_img_290_24.jpg,@32.00
cropped_img_290_25.jpg,64.00
cropped_img_290_26.jpg,0ct25'12
cropped_img_290_27.jpg,08:17PM
cropped_img_290_28.jpg,Tbl101/1
cropped_img_290_29.jpg,Chk3846
cropped_img_290_30.jpg,Gst2
cropped_img_290_31.jpg,306Manager1
cropped_img_290_32.jpg,GSTNo:200604704K
cropped_img_290_33.jpg,Tel:62229068
cropped_img_290_34.jpg,Singapore049860
cropped_img_290_35.jpg,OYSTERS
cropped_img_291_0.jpg,THANKYOU!WEVALUEYOUROPINION!
cropped_img_291_1.jpg,Walmart
cropped_img_291_2.jpg,Savemoney.Livebetter.
cropped_img_291_3.jpg,(607)739-1714
cropped_img_291_4.jpg,MANAGERSTEVELITTRELL
cropped_img_291_5.jpg,1400COUNTYRD64
cropped_img_291_6.jpg,HORSEHEADSNY14845
cropped_img_291_7.jpg,ST#1976OP#00007343TE#18TR#00773
cropped_img_291_8.jpg,PRODUCTSERIAL#FU105109707
cropped_img_291_9.jpg,WIIUHDWR004549688162
cropped_img_291_10.jpg,2YRRPLPLAN060538804739
cropped_img_291_11.jpg,59.99T
cropped_img_291_12.jpg,4.00T
cropped_img_291_13.jpg,SUBTOTAL
cropped_img_291_14.jpg,63.99
cropped_img_291_15.jpg,TAX
cropped_img_291_16.jpg,1
cropped_img_291_17.jpg,8.000%
cropped_img_291_18.jpg,5.12
cropped_img_291_19.jpg,TOTAL
cropped_img_291_20.jpg,69.11
cropped_img_291_21.jpg,VISATEND
cropped_img_291_22.jpg,69.11
cropped_img_291_23.jpg,ACCOUNT#
cropped_img_291_24.jpg,2861S
cropped_img_291_25.jpg,APPROVAL#045338
cropped_img_291_26.jpg,REF#1042000314
cropped_img_291_27.jpg,TRANSID-164321226978247
cropped_img_291_28.jpg,VALIDATION-W7KP
cropped_img_291_29.jpg,PAYHENTSERVICE-E
cropped_img_291_30.jpg,TERMINAL#41000322
cropped_img_291_31.jpg,11/17/14
cropped_img_291_32.jpg,01:18:19
cropped_img_291_33.jpg,CHANGEDUE
cropped_img_291_34.jpg,0.00
cropped_img_292_0.jpg,Cash
cropped_img_292_1.jpg,$10.00
cropped_img_292_2.jpg,$-0.42
cropped_img_292_3.jpg,$9.58
cropped_img_292_4.jpg,$0.00
cropped_img_292_5.jpg,$9.58
cropped_img_292_6.jpg,$9.58
cropped_img_292_7.jpg,-$10.00
cropped_img_292_8.jpg,$10.00
cropped_img_292_9.jpg,ChangeDue=
cropped_img_292_10.jpg,Total=
cropped_img_292_11.jpg,Tax=
cropped_img_292_12.jpg,Subtotal=
cropped_img_292_13.jpg,4.203GAL@
cropped_img_292_14.jpg,REGULARCAPUMP#5
cropped_img_292_15.jpg,***CONERTEDTO***
cropped_img_292_16.jpg,Votd
cropped_img_292_17.jpg,4.203GAL@
cropped_img_292_18.jpg,RESULARCRPUMP#5
cropped_img_292_19.jpg,***DISPENSEDAS***
cropped_img_292_20.jpg,FUELRRICECONGERSI0%
cropped_img_292_21.jpg,14ELLIOTSTREET
cropped_img_292_22.jpg,DIECKOURGASPRICESDAILY
cropped_img_292_23.jpg,12/25/2015
cropped_img_292_24.jpg,7:33:51PM
cropped_img_292_25.jpg,Register:1Trans#:6858OpID:1
cropped_img_292_26.jpg,Yoorcashier:Owner
cropped_img_292_27.jpg,99
cropped_img_292_28.jpg,99
cropped_img_292_29.jpg,99
cropped_img_292_30.jpg,$2.379/GAL
cropped_img_292_31.jpg,$2.279/GAL
cropped_img_293_0.jpg,Total
cropped_img_293_1.jpg,Tip
cropped_img_293_2.jpg,MASTERCARD8724
cropped_img_293_3.jpg,CREDITCARDAUTH
cropped_img_293_4.jpg,Total
cropped_img_293_5.jpg,Tax
cropped_img_293_6.jpg,Subtotal
cropped_img_293_7.jpg,CannedDrinks
cropped_img_293_8.jpg,greeksaladsmall
cropped_img_293_9.jpg,2
cropped_img_293_10.jpg,1
cropped_img_293_11.jpg,ADDONIONRINGSINSTEAD
cropped_img_293_12.jpg,$26.11
cropped_img_293_13.jpg,$26.11
cropped_img_293_14.jpg,$2.76
cropped_img_293_15.jpg,$23.35
cropped_img_293_16.jpg,$2.60
cropped_img_293_17.jpg,$4.85
cropped_img_293_18.jpg,$7.95
cropped_img_293_19.jpg,$7.95
cropped_img_293_20.jpg,Gyro
cropped_img_293_21.jpg,Gyro
cropped_img_293_22.jpg,1
cropped_img_293_23.jpg,1
cropped_img_293_24.jpg,Transaction201382
cropped_img_293_25.jpg,12:01:70P
cropped_img_293_26.jpg,15Aug-2016
cropped_img_293_27.jpg,Cashier:Sadie
cropped_img_294_0.jpg,CheckClosed
cropped_img_294_1.jpg,http://bit.ly/shack-survey2017
cropped_img_294_2.jpg,Forachancetowin$50attheShack.
cropped_img_294_3.jpg,Inittowinit!Takeoursurvey
cropped_img_294_4.jpg,Change
cropped_img_294_5.jpg,Cash
cropped_img_294_6.jpg,ToStayTotal
cropped_img_294_7.jpg,Tax
cropped_img_294_8.jpg,Subtotal
cropped_img_294_9.jpg,WhippedCream
cropped_img_294_10.jpg,ChocolateShake
cropped_img_294_11.jpg,Shake
cropped_img_294_12.jpg,frenchfries
cropped_img_294_13.jpg,ShackBurger
cropped_img_294_14.jpg,5.39
cropped_img_294_15.jpg,2.99
cropped_img_294_16.jpg,5.29
cropped_img_294_17.jpg,0.50
cropped_img_294_18.jpg,14.17
cropped_img_294_19.jpg,1.03
cropped_img_294_20.jpg,15.20
cropped_img_294_21.jpg,20.00
cropped_img_294_22.jpg,4.80
cropped_img_294_23.jpg,53STEVE
cropped_img_294_24.jpg,Host:Amber
cropped_img_294_25.jpg,10017
cropped_img_294_26.jpg,12:56PM
cropped_img_294_27.jpg,07/14/2017
cropped_img_294_28.jpg,332NorthGarden
cropped_img_294_29.jpg,SHAKESHACK
cropped_img_295_0.jpg,Table22/1
cropped_img_295_1.jpg,8:57AM
cropped_img_295_2.jpg,Yoursurveycode:4012
cropped_img_295_3.jpg,COFFEE
cropped_img_295_4.jpg,CLASSICBREAKFAST
cropped_img_295_5.jpg,EGGWHITESONLY
cropped_img_295_6.jpg,CompleteSubtotal
cropped_img_295_7.jpg,Subtotal
cropped_img_295_8.jpg,Tax
cropped_img_295_9.jpg,Total
cropped_img_295_10.jpg,3.25
cropped_img_295_11.jpg,14.00
cropped_img_295_12.jpg,0.99
cropped_img_295_13.jpg,18.24
cropped_img_295_14.jpg,18.24
cropped_img_295_15.jpg,0.91
cropped_img_295_16.jpg,19.15
cropped_img_295_17.jpg,BalanceDue
cropped_img_295_18.jpg,ThankYou!
cropped_img_295_19.jpg,WeAppreciateYourBusiness
cropped_img_295_20.jpg,EnjoyYourFlight!
cropped_img_295_21.jpg,GST.#B21972338RTD001
cropped_img_295_22.jpg,$19.15
cropped_img_296_0.jpg,FARZICAFE
cropped_img_296_1.jpg,043942556
cropped_img_296_2.jpg,DINEIN
cropped_img_296_3.jpg,7:29PM
cropped_img_296_4.jpg,07/01/2017
cropped_img_296_5.jpg,ORDERDATE:
cropped_img_296_6.jpg,BILLNO:B00031191
cropped_img_296_7.jpg,PAX
cropped_img_296_8.jpg,DATEAND
cropped_img_296_9.jpg,5
cropped_img_296_10.jpg,8:27PM
cropped_img_296_11.jpg,07/01/2017
cropped_img_296_12.jpg,TABLE:032
cropped_img_296_13.jpg,CASHIER:VINOOCHALHAN
cropped_img_296_14.jpg,WAITER:Manish
cropped_img_296_15.jpg,Qty
cropped_img_296_16.jpg,MenuItem
cropped_img_296_17.jpg,Amount
cropped_img_296_18.jpg,1
cropped_img_296_19.jpg,1
cropped_img_296_20.jpg,1
cropped_img_296_21.jpg,1
cropped_img_296_22.jpg,35.00
cropped_img_296_23.jpg,1
cropped_img_296_24.jpg,1
cropped_img_296_25.jpg,1
cropped_img_296_26.jpg,35.00
cropped_img_296_27.jpg,27.00
cropped_img_296_28.jpg,45.00
cropped_img_296_29.jpg,45.00
cropped_img_296_30.jpg,51.00
cropped_img_296_31.jpg,MUSHROOMS
cropped_img_296_32.jpg,CHERMOULAFISHM
cropped_img_296_33.jpg,CHIPS
cropped_img_296_34.jpg,SHAWARMABIRYANI
cropped_img_296_35.jpg,CHICKENTIKKA
cropped_img_296_36.jpg,47.00
cropped_img_296_37.jpg,MASALA
cropped_img_296_38.jpg,DIRTPILE
cropped_img_296_39.jpg,RISOTTOPHIRNI
cropped_img_296_40.jpg,285.00
cropped_img_296_41.jpg,285.00
cropped_img_296_42.jpg,ThankYouforChoosingFarziCafe...!!
cropped_img_296_43.jpg,GrandTotal
cropped_img_296_44.jpg,Total
cropped_img_296_45.jpg,TelNo
cropped_img_296_46.jpg,TIME
cropped_img_297_0.jpg,Servicecompris7%
cropped_img_297_1.jpg,SIRET:49222088400018
cropped_img_297_2.jpg,TEL:
cropped_img_297_3.jpg,.90.72.01
cropped_img_297_4.jpg,ABIENTOT
cropped_img_297_5.jpg,MERCIDEVOTREVISITE
cropped_img_297_6.jpg,5%:
cropped_img_297_7.jpg,5%:
cropped_img_297_8.jpg,H.TAXE5.5%:
cropped_img_297_9.jpg,DontTVA5.5%:
cropped_img_297_10.jpg,45.50
cropped_img_297_11.jpg,2.50
cropped_img_297_12.jpg,16.45
cropped_img_297_13.jpg,0.90
cropped_img_297_14.jpg,SousTotaI
cropped_img_297_15.jpg,€65.35
cropped_img_297_16.jpg,COUPELOUBOUR
cropped_img_297_17.jpg,SAUCISSEALIGOT
cropped_img_297_18.jpg,TRUFFADE
cropped_img_297_19.jpg,SALADEAUVERGNATE
cropped_img_297_20.jpg,CAFE
cropped_img_297_21.jpg,4Couvert(s)
cropped_img_297_22.jpg,(6.00)
cropped_img_297_23.jpg,18.00
cropped_img_297_24.jpg,15.00
cropped_img_297_25.jpg,3x
cropped_img_297_26.jpg,1x
cropped_img_297_27.jpg,(15.00)
cropped_img_297_28.jpg,1x
cropped_img_297_29.jpg,(15.00)
cropped_img_297_30.jpg,15.00
cropped_img_297_31.jpg,2x
cropped_img_297_32.jpg,(7.80)
cropped_img_297_33.jpg,15.60
cropped_img_297_34.jpg,1X
cropped_img_297_35.jpg,(1.75)
cropped_img_297_36.jpg,1.75
cropped_img_297_37.jpg,Facture:21955Trans:*
cropped_img_297_38.jpg,Term:1
cropped_img_297_39.jpg,Client:1
cropped_img_297_40.jpg,24/11/2009
cropped_img_297_41.jpg,Table:114
cropped_img_297_42.jpg,1Rueduterrail
cropped_img_297_43.jpg,RESTAURANTAUVERGNAT
cropped_img_297_44.jpg,L'OUSTAGOU
cropped_img_298_0.jpg,000821011/27/11-144244259208-4331
cropped_img_298_1.jpg,ORIGINALRECEIPTREQUIREDFORREFUNDS
cropped_img_298_2.jpg,GIFTCARDSAVAILABLE
cropped_img_298_3.jpg,Visitusatwww.bedbathandbeyond.com
cropped_img_298_4.jpg,THANKSFORSHOPPINGBEDBATH&BEYOND
cropped_img_298_5.jpg,RVN#
cropped_img_298_6.jpg,CHANGE
cropped_img_298_7.jpg,AUTH#:04776C
cropped_img_298_8.jpg,EXPDT:
cropped_img_298_9.jpg,ACCT#:
cropped_img_298_10.jpg,VISA
cropped_img_298_11.jpg,TOTAL
cropped_img_298_12.jpg,TX8.25%SALESTAX
cropped_img_298_13.jpg,SUBTOTAL
cropped_img_298_14.jpg,44444439250
cropped_img_298_15.jpg,IRONBRDEASYBLU
cropped_img_298_16.jpg,OURPRICE
cropped_img_298_17.jpg,OURPRICE
cropped_img_298_18.jpg,7217923190
cropped_img_298_19.jpg,CAFELATTEMRCDF
cropped_img_298_20.jpg,1T
cropped_img_298_21.jpg,1T
cropped_img_298_22.jpg,99.99
cropped_img_298_23.jpg,16.99
cropped_img_298_24.jpg,116.98
cropped_img_298_25.jpg,9.65
cropped_img_298_26.jpg,126.63
cropped_img_298_27.jpg,126.63
cropped_img_298_28.jpg,(S)
cropped_img_298_29.jpg,.00
cropped_img_298_30.jpg,RVN#
cropped_img_298_31.jpg,000821011/27/11-144244259208-4331
cropped_img_298_32.jpg,(216)692-1778
cropped_img_298_33.jpg,TX75231
cropped_img_298_34.jpg,CARUTHPLAZA
cropped_img_298_35.jpg,BEDBATH&BEYOND#82
cropped_img_299_0.jpg,OLIVERBONACINI.COM
cropped_img_299_1.jpg,purchaseathehostdeskoronlineat
cropped_img_299_2.jpg,atallO&Brestaurants
cropped_img_299_3.jpg,available&redeemable
cropped_img_299_4.jpg,GIFTCAROS
cropped_img_299_5.jpg,OLIVER&BONACINI
cropped_img_299_6.jpg,Balance
cropped_img_299_7.jpg,331.94
cropped_img_299_8.jpg,salesTax
cropped_img_299_9.jpg,Subtotal
cropped_img_299_10.jpg,38.19
cropped_img_299_11.jpg,293.75
cropped_img_299_12.jpg,Benedictine
cropped_img_299_13.jpg,SouthbrookvidalIce2OZ
cropped_img_299_14.jpg,ButtertartMedge
cropped_img_299_15.jpg,ChocolateMousse
cropped_img_299_16.jpg,0.25xClossonChaseChard
cropped_img_299_17.jpg,LalleySyrah6OZ
cropped_img_299_18.jpg,13thSt13Below2OZ
cropped_img_299_19.jpg,MuskokaCreamAle16OZ
cropped_img_299_20.jpg,FeverTreeLemonade
cropped_img_299_21.jpg,SteamWhistle16OZ
cropped_img_299_22.jpg,BisonRibEye
cropped_img_299_23.jpg,9.00
cropped_img_299_24.jpg,13.00
cropped_img_299_25.jpg,12.00
cropped_img_299_26.jpg,12.00
cropped_img_299_27.jpg,21.25
cropped_img_299_28.jpg,17.00
cropped_img_299_29.jpg,10.00
cropped_img_299_30.jpg,9.50
cropped_img_299_31.jpg,6.00
cropped_img_299_32.jpg,8.00
cropped_img_299_33.jpg,55.00
cropped_img_299_34.jpg,72.00
cropped_img_299_35.jpg,16.00
cropped_img_299_36.jpg,28.00
cropped_img_299_37.jpg,3.00
cropped_img_299_38.jpg,3.00
cropped_img_299_39.jpg,Table:14
cropped_img_299_40.jpg,Date:
cropped_img_299_41.jpg,10-09-15
cropped_img_299_42.jpg,8:11
cropped_img_299_43.jpg,Trang:0
cropped_img_299_44.jpg,416.364.0054
cropped_img_300_0.jpg,01616292130
cropped_img_300_1.jpg,Till1
cropped_img_300_2.jpg,Izzy
cropped_img_300_3.jpg,11Oct2018
cropped_img_300_4.jpg,18:20
cropped_img_300_5.jpg,Table:35
cropped_img_300_6.jpg,AccNo:3411
cropped_img_300_7.jpg,849603
cropped_img_300_8.jpg,1
cropped_img_300_9.jpg,1
cropped_img_300_10.jpg,1
cropped_img_300_11.jpg,1
cropped_img_300_12.jpg,1
cropped_img_300_13.jpg,1
cropped_img_300_14.jpg,BurgerMealDeal1Sep18=
cropped_img_300_15.jpg,UltimateBurger
cropped_img_300_16.jpg,BudLight
cropped_img_300_17.jpg,DeliDeal1Sep18
cropped_img_300_18.jpg,JktTunaMayo
cropped_img_300_19.jpg,StrathStill500
cropped_img_300_20.jpg,12.49
cropped_img_300_21.jpg,8.59
cropped_img_300_22.jpg,Total
cropped_img_300_23.jpg,Order&Pay
cropped_img_300_24.jpg,Receiptno.29/0054
cropped_img_300_25.jpg,£21.08
cropped_img_300_26.jpg,-£21.08
cropped_img_300_27.jpg,AccountClosed
cropped_img_300_28.jpg,PaymentReceipt
cropped_img_300_29.jpg,Order&Pay
cropped_img_300_30.jpg,20%VATincluded
cropped_img_300_31.jpg,£21.08
cropped_img_300_32.jpg,£3.51
cropped_img_300_33.jpg,Reciptno.29/0054
cropped_img_301_0.jpg,MissionBeachCafe
cropped_img_301_1.jpg,198GuerreroStreet
cropped_img_301_2.jpg,CA94132
cropped_img_301_3.jpg,(415)861-0198
cropped_img_301_4.jpg,Server:Curt
cropped_img_301_5.jpg,Station:7
cropped_img_301_6.jpg,Order#:633629
cropped_img_301_7.jpg,Table:B4
cropped_img_301_8.jpg,DineIn
cropped_img_301_9.jpg,Guests:1
cropped_img_301_10.jpg,1
cropped_img_301_11.jpg,1
cropped_img_301_12.jpg,HugeMimosa
cropped_img_301_13.jpg,Hash
cropped_img_301_14.jpg,12.00
cropped_img_301_15.jpg,16.00
cropped_img_301_16.jpg,SUBTOTAL:
cropped_img_301_17.jpg,TaxandSFSurcharge:
cropped_img_301_18.jpg,TOTAL:
cropped_img_301_19.jpg,28.00
cropped_img_301_20.jpg,3.85
cropped_img_301_21.jpg,$31.85
cropped_img_301_22.jpg,>>Ticket#:101<<
cropped_img_301_23.jpg,2/19/2017
cropped_img_301_24.jpg,12:12:40PM
cropped_img_302_0.jpg,Walmart
cropped_img_302_1.jpg,Savemoney.Livebetter.
cropped_img_302_2.jpg,Walmart
cropped_img_302_3.jpg,MANAGERHARYEWING
cropped_img_302_4.jpg,(251)968-5871
cropped_img_302_5.jpg,AL
cropped_img_302_6.jpg,ST#2748OP#00004565TE#11TR#01581
cropped_img_302_7.jpg,MMCHRYLIMAD
cropped_img_302_8.jpg,HAM/AHERSUB
cropped_img_302_9.jpg,STAXSC0
cropped_img_302_10.jpg,VEGMACCHS
cropped_img_302_11.jpg,SNACKCAKE
cropped_img_302_12.jpg,WGPENNE
cropped_img_302_13.jpg,GILLETTE
cropped_img_302_14.jpg,SHAMPOO
cropped_img_302_15.jpg,SHAHPOO
cropped_img_302_16.jpg,OSBODYWASH
cropped_img_302_17.jpg,SHAMPOO
cropped_img_302_18.jpg,CONDITIONER
cropped_img_302_19.jpg,CONDITIONER
cropped_img_302_20.jpg,SHAMPOO
cropped_img_302_21.jpg,SHAMPOO
cropped_img_302_22.jpg,002500005421
cropped_img_302_23.jpg,004470005831
cropped_img_302_24.jpg,002840005515
cropped_img_302_25.jpg,002100003217
cropped_img_302_26.jpg,002430004350
cropped_img_302_27.jpg,002470006219
cropped_img_302_28.jpg,004740005381
cropped_img_302_29.jpg,008087804829
cropped_img_302_30.jpg,038151901990
cropped_img_302_31.jpg,003700047213
cropped_img_302_32.jpg,003700044649
cropped_img_302_33.jpg,008087804838
cropped_img_302_34.jpg,008087804838
cropped_img_302_35.jpg,008087804829
cropped_img_302_36.jpg,003700044649
cropped_img_302_37.jpg,F
cropped_img_302_38.jpg,F
cropped_img_302_39.jpg,F
cropped_img_302_40.jpg,F
cropped_img_302_41.jpg,F
cropped_img_302_42.jpg,F
cropped_img_302_43.jpg,1.00
cropped_img_302_44.jpg,1.25
cropped_img_302_45.jpg,1.00
cropped_img_302_46.jpg,1.22
cropped_img_302_47.jpg,2.50
cropped_img_302_48.jpg,1.36
cropped_img_302_49.jpg,5.87
cropped_img_302_50.jpg,0.97
cropped_img_302_51.jpg,0.97
cropped_img_302_52.jpg,0.97
cropped_img_302_53.jpg,0.97
cropped_img_302_54.jpg,0.97
cropped_img_302_55.jpg,0.97
cropped_img_302_56.jpg,0.97
cropped_img_302_57.jpg,0.97
cropped_img_302_58.jpg,T
cropped_img_302_59.jpg,T
cropped_img_302_60.jpg,X
cropped_img_302_61.jpg,T
cropped_img_302_62.jpg,X
cropped_img_302_63.jpg,T
cropped_img_302_64.jpg,X
cropped_img_302_65.jpg,X
cropped_img_302_66.jpg,X
cropped_img_302_67.jpg,X
cropped_img_302_68.jpg,X
cropped_img_302_69.jpg,X
cropped_img_302_70.jpg,X
cropped_img_302_71.jpg,X
cropped_img_302_72.jpg,X
cropped_img_302_73.jpg,OSBODYWASH
cropped_img_302_74.jpg,OSBODYWASH
cropped_img_302_75.jpg,BODYSPRAY
cropped_img_302_76.jpg,BODYSPRAY
cropped_img_302_77.jpg,BODYSPRAY
cropped_img_302_78.jpg,003700047213
cropped_img_302_79.jpg,003700047213
cropped_img_302_80.jpg,001204400954
cropped_img_302_81.jpg,001204400954
cropped_img_302_82.jpg,001204401690
cropped_img_302_83.jpg,0.97
cropped_img_302_84.jpg,0.97
cropped_img_302_85.jpg,3.62
cropped_img_302_86.jpg,3.62
cropped_img_302_87.jpg,4.24
cropped_img_302_88.jpg,X
cropped_img_302_89.jpg,X
cropped_img_302_90.jpg,X
cropped_img_302_91.jpg,X
cropped_img_302_92.jpg,X
cropped_img_302_93.jpg,**VOIDEDENTRY**
cropped_img_302_94.jpg,BODYSPRAY
cropped_img_302_95.jpg,BODYSPRAY
cropped_img_302_96.jpg,TGSMSTRIZNG
cropped_img_302_97.jpg,HAIRSPRAY
cropped_img_302_98.jpg,TINYT-BONZ
cropped_img_302_99.jpg,DOGTREATS
cropped_img_302_100.jpg,COUPON07020
cropped_img_302_101.jpg,COUPON12044
cropped_img_302_102.jpg,COUPON12044
cropped_img_302_103.jpg,COUPON38151
cropped_img_302_104.jpg,001204401690
cropped_img_302_105.jpg,001204401770
cropped_img_302_106.jpg,004740013071
cropped_img_302_107.jpg,003878555100
cropped_img_302_108.jpg,001780042118
cropped_img_302_109.jpg,080702010137
cropped_img_302_110.jpg,050702010000
cropped_img_302_111.jpg,051204454500
cropped_img_302_112.jpg,051204454500
cropped_img_302_113.jpg,053815140000
cropped_img_302_114.jpg,4.24
cropped_img_302_115.jpg,4.24
cropped_img_302_116.jpg,1.87
cropped_img_302_117.jpg,2.84
cropped_img_302_118.jpg,2.98
cropped_img_302_119.jpg,2.12
cropped_img_302_120.jpg,1.00
cropped_img_302_121.jpg,4.24
cropped_img_302_122.jpg,4.24
cropped_img_302_123.jpg,3.00
cropped_img_302_124.jpg,-X
cropped_img_302_125.jpg,X
cropped_img_302_126.jpg,X
cropped_img_302_127.jpg,X
cropped_img_302_128.jpg,X
cropped_img_302_129.jpg,X
cropped_img_302_130.jpg,-0
cropped_img_302_131.jpg,-0
cropped_img_302_132.jpg,-0
cropped_img_302_133.jpg,-0
cropped_img_302_134.jpg,COUPON37000
cropped_img_302_135.jpg,053700051000
cropped_img_302_136.jpg,0.97
cropped_img_302_137.jpg,-0
cropped_img_302_138.jpg,COUPON47400
cropped_img_302_139.jpg,COUPON12044
cropped_img_302_140.jpg,COUPON80878
cropped_img_302_141.jpg,COUPON80878
cropped_img_302_142.jpg,COUPON47400
cropped_img_302_143.jpg,COUPON17800
cropped_img_302_144.jpg,COUPON24700
cropped_img_302_145.jpg,COUPON21000
cropped_img_302_146.jpg,COUPON44700
cropped_img_302_147.jpg,054740022000
cropped_img_302_148.jpg,051204454500
cropped_img_302_149.jpg,058087858000
cropped_img_302_150.jpg,058087858000
cropped_img_302_151.jpg,054740015000
cropped_img_302_152.jpg,051780042400
cropped_img_302_153.jpg,052470010000
cropped_img_302_154.jpg,052100041000
cropped_img_302_155.jpg,054470023000
cropped_img_302_156.jpg,F
cropped_img_302_157.jpg,F
cropped_img_302_158.jpg,F
cropped_img_302_159.jpg,1.87
cropped_img_302_160.jpg,3.62
cropped_img_302_161.jpg,1.00
cropped_img_302_162.jpg,1.00
cropped_img_302_163.jpg,2.00
cropped_img_302_164.jpg,1.00
cropped_img_302_165.jpg,1.00
cropped_img_302_166.jpg,0.75
cropped_img_302_167.jpg,1.00
